Date,Adj Close,Close,High,Low,Open,Volume
2016-04-12 00:00:00+00:00,2030.478882,2550,2587.5,2525,2550,46098400
2016-04-13 00:00:00+00:00,2030.478882,2550,2550,2550,2550,0
2016-04-14 00:00:00+00:00,2030.478882,2550,2550,2550,2550,0
2016-04-15 00:00:00+00:00,2030.478882,2550,2550,2550,2550,0
2016-04-18 00:00:00+00:00,2030.478882,2550,2550,2550,2550,0
2016-04-19 00:00:00+00:00,2030.478882,2550,2550,2550,2550,0
2016-04-20 00:00:00+00:00,1954.83374,2455,2470,2445,2457.5,114842000
2016-04-21 00:00:00+00:00,1962.796509,2465,2482.5,2452.5,2455,80977600
2016-04-22 00:00:00+00:00,1948.861938,2447.5,2467.5,2440,2465,78393800
2016-04-25 00:00:00+00:00,1909.048462,2397.5,2457.5,2385,2447.5,117869600
2016-04-26 00:00:00+00:00,1851.319092,2325,2392.5,2302.5,2392.5,176440200
2016-04-27 00:00:00+00:00,1835.393921,2305,2347.5,2305,2325,102538200
2016-04-28 00:00:00+00:00,1839.375244,2310,2340,2305,2337.5,80002800
2016-04-29 00:00:00+00:00,1825.440674,2292.5,2315,2285,2312.5,48197600
2016-05-02 00:00:00+00:00,1787.618042,2245,2290,2235,2290,66135200
2016-05-03 00:00:00+00:00,1843.356567,2315,2335,2250,2250,143596200
2016-05-04 00:00:00+00:00,1839.375244,2310,2325,2260,2315,85179600
2016-05-09 00:00:00+00:00,1787.618042,2245,2325,2235,2325,79900800
2016-05-10 00:00:00+00:00,1815.487061,2280,2285,2225,2250,66174200
2016-05-11 00:00:00+00:00,1863.263184,2340,2340,2280,2340,87665600
2016-05-12 00:00:00+00:00,1827.431274,2295,2350,2280,2325,40197400
2016-05-13 00:00:00+00:00,1783.636475,2240,2310,2220,2310,47935400
2016-05-16 00:00:00+00:00,1755.76709,2205,2250,2200,2250,34449000
2016-05-17 00:00:00+00:00,1715.953979,2155,2235,2140,2225,57105400
2016-05-18 00:00:00+00:00,1751.785889,2200,2210,2135,2155,83008400
2016-05-19 00:00:00+00:00,1735.860596,2180,2210,2145,2200,66842800
2016-05-20 00:00:00+00:00,1743.82312,2190,2200,2155,2165,38334000
2016-05-23 00:00:00+00:00,1763.72998,2215,2220,2180,2190,45252000
2016-05-24 00:00:00+00:00,1767.711304,2220,2230,2205,2215,60892400
2016-05-25 00:00:00+00:00,1795.580444,2255,2260,2235,2240,52952600
2016-05-26 00:00:00+00:00,1811.505859,2275,2285,2240,2270,58018000
2016-05-27 00:00:00+00:00,1843.356567,2315,2340,2265,2275,72232000
2016-05-30 00:00:00+00:00,1879.188843,2360,2380,2325,2340,70281600
2016-05-31 00:00:00+00:00,1911.039185,2400,2400,2335,2375,107822000
2016-06-01 00:00:00+00:00,1899.095093,2385,2395,2360,2360,39239400
2016-06-02 00:00:00+00:00,1867.244385,2345,2375,2325,2365,45170800
2016-06-03 00:00:00+00:00,1871.225708,2350,2365,2335,2355,30887600
2016-06-06 00:00:00+00:00,1899.095093,2385,2385,2360,2365,40213200
2016-06-07 00:00:00+00:00,1919.001953,2410,2425,2385,2390,77013200
2016-06-08 00:00:00+00:00,1919.001953,2410,2420,2395,2410,45401000
2016-06-09 00:00:00+00:00,1899.095093,2385,2415,2385,2410,34223400
2016-06-10 00:00:00+00:00,1895.113892,2380,2410,2375,2380,21907800
2016-06-13 00:00:00+00:00,1867.244385,2345,2380,2335,2380,22057600
2016-06-14 00:00:00+00:00,1855.300537,2330,2360,2325,2345,32158600
2016-06-15 00:00:00+00:00,1883.169678,2365,2365,2330,2335,31730400
2016-06-16 00:00:00+00:00,1859.281738,2335,2380,2325,2370,25365200
2016-06-17 00:00:00+00:00,1855.300537,2330,2360,2300,2350,33567000
2016-06-20 00:00:00+00:00,1879.188843,2360,2375,2330,2340,27096400
2016-06-21 00:00:00+00:00,1930.945801,2425,2425,2365,2365,60063400
2016-06-22 00:00:00+00:00,1958.815308,2460,2460,2415,2425,54990800
2016-06-23 00:00:00+00:00,1946.871338,2445,2460,2430,2460,26242000
2016-06-24 00:00:00+00:00,1946.871338,2445,2450,2345,2445,42348400
2016-06-27 00:00:00+00:00,1926.9646,2420,2435,2395,2420,34305600
2016-06-28 00:00:00+00:00,1970.759277,2475,2475,2420,2420,89369600
2016-06-29 00:00:00+00:00,2070.29248,2600,2600,2490,2490,193299400
2016-06-30 00:00:00+00:00,2070.29248,2600,2637.5,2562.5,2625,89815600
2016-07-01 00:00:00+00:00,2050.385742,2575,2612.5,2550,2612.5,18938800
2016-07-11 00:00:00+00:00,2110.105469,2650,2675,2625,2625,82032600
2016-07-12 00:00:00+00:00,2159.872314,2712.5,2725,2650,2662.5,89284400
2016-07-13 00:00:00+00:00,2149.918701,2700,2737.5,2675,2700,32359400
2016-07-14 00:00:00+00:00,2110.105469,2650,2725,2650,2725,38639000
2016-07-15 00:00:00+00:00,2169.825928,2725,2725,2675,2687.5,49068800
2016-07-18 00:00:00+00:00,2179.779297,2737.5,2737.5,2675,2700,23133600
2016-07-19 00:00:00+00:00,2229.545654,2800,2837.5,2725,2750,67542000
2016-07-20 00:00:00+00:00,2249.452393,2825,2850,2787.5,2800,47380800
2016-07-21 00:00:00+00:00,2219.592529,2787.5,2837.5,2762.5,2837.5,33854200
2016-07-22 00:00:00+00:00,2110.105469,2650,2750,2650,2750,82960400
2016-07-25 00:00:00+00:00,2060.3396,2587.5,2687.5,2562.5,2675,99805800
2016-07-26 00:00:00+00:00,2080.245605,2612.5,2662.5,2575,2587.5,93338200
2016-07-27 00:00:00+00:00,2139.96582,2687.5,2725,2637.5,2650,142380000
2016-07-28 00:00:00+00:00,2149.918701,2700,2725,2650,2712.5,50094000
2016-07-29 00:00:00+00:00,2130.012451,2675,2725,2637.5,2712.5,59318600
2016-08-01 00:00:00+00:00,2199.685547,2762.5,2787.5,2700,2700,97916000
2016-08-02 00:00:00+00:00,2179.779297,2737.5,2775,2737.5,2762.5,45848000
2016-08-03 00:00:00+00:00,2159.872314,2712.5,2750,2700,2725,34281200
2016-08-04 00:00:00+00:00,2169.825928,2725,2750,2712.5,2725,34422400
2016-08-05 00:00:00+00:00,2249.452393,2825,2862.5,2750,2750,171376800
2016-08-08 00:00:00+00:00,2329.079346,2925,2937.5,2862.5,2862.5,123426000
2016-08-09 00:00:00+00:00,2309.172363,2900,2950,2875,2925,65053600
2016-08-10 00:00:00+00:00,2269.359131,2850,2987.5,2837.5,2912.5,53035800
2016-08-11 00:00:00+00:00,2239.498779,2812.5,2887.5,2812.5,2875,43047200
2016-08-12 00:00:00+00:00,2239.498779,2812.5,2850,2800,2825,64775000
2016-08-15 00:00:00+00:00,2249.452393,2825,2837.5,2737.5,2812.5,65522200
2016-08-16 00:00:00+00:00,2309.172363,2900,2900,2825,2825,58990600
2016-08-18 00:00:00+00:00,2339.032471,2937.5,2975,2900,2912.5,101171000
2016-08-19 00:00:00+00:00,2329.079346,2925,2987.5,2912.5,2937.5,41857800
2016-08-22 00:00:00+00:00,2299.218994,2887.5,2900,2825,2875,49093000
2016-08-23 00:00:00+00:00,2309.172363,2900,2912.5,2812.5,2837.5,50082000
2016-08-24 00:00:00+00:00,2319.125732,2912.5,2925,2875,2887.5,17418400
2016-08-25 00:00:00+00:00,2329.079346,2925,2925,2875,2912.5,36384200
2016-08-26 00:00:00+00:00,2319.125732,2912.5,2925,2887.5,2925,19038800
2016-08-29 00:00:00+00:00,2309.172363,2900,2912.5,2862.5,2912.5,34195000
2016-08-30 00:00:00+00:00,2319.125732,2912.5,2912.5,2875,2875,44307200
2016-08-31 00:00:00+00:00,2339.032471,2937.5,2937.5,2875,2887.5,32995200
2016-09-01 00:00:00+00:00,2329.079346,2925,2937.5,2900,2937.5,20124400
2016-09-02 00:00:00+00:00,2319.125732,2912.5,2937.5,2887.5,2925,38595200
2016-09-05 00:00:00+00:00,2319.125732,2912.5,2937.5,2912.5,2912.5,24090000
2016-09-06 00:00:00+00:00,2329.079346,2925,2925,2875,2875,33815000
2016-09-07 00:00:00+00:00,2319.125732,2912.5,2937.5,2900,2912.5,35455600
2016-09-08 00:00:00+00:00,2309.172363,2900,2925,2862.5,2900,25361000
2016-09-09 00:00:00+00:00,2259.405762,2837.5,2875,2787.5,2875,75302200
2016-09-13 00:00:00+00:00,2239.498779,2812.5,2875,2762.5,2800,59164400
2016-09-14 00:00:00+00:00,2189.732422,2750,2812.5,2675,2812.5,88428800
2016-09-15 00:00:00+00:00,2199.685547,2762.5,2775,2675,2725,142632000
2016-09-16 00:00:00+00:00,2179.779297,2737.5,2812.5,2712.5,2787.5,115130000
2016-09-19 00:00:00+00:00,2110.105469,2650,2762.5,2650,2762.5,86004800
2016-09-20 00:00:00+00:00,2169.825928,2725,2725,2662.5,2662.5,66974200
2016-09-21 00:00:00+00:00,2179.779297,2737.5,2750,2687.5,2700,43238400
2016-09-22 00:00:00+00:00,2219.592529,2787.5,2800,2725,2775,56785600
2016-09-23 00:00:00+00:00,2199.685547,2762.5,2787.5,2725,2762.5,56021000
2016-09-26 00:00:00+00:00,2199.685547,2762.5,2787.5,2750,2787.5,22779400
2016-09-27 00:00:00+00:00,2229.545654,2800,2812.5,2712.5,2737.5,75715400
2016-09-28 00:00:00+00:00,2239.498779,2812.5,2825,2775,2800,46971200
2016-09-29 00:00:00+00:00,2229.545654,2800,2837.5,2787.5,2837.5,22490200
2016-09-30 00:00:00+00:00,2209.639404,2775,2812.5,2750,2800,46017000
2016-10-03 00:00:00+00:00,2239.498779,2812.5,2812.5,2775,2800,23626600
2016-10-04 00:00:00+00:00,2219.592529,2787.5,2812.5,2750,2787.5,37721200
2016-10-05 00:00:00+00:00,2199.685547,2762.5,2787.5,2725,2775,46409400
2016-10-06 00:00:00+00:00,2149.918701,2700,2775,2675,2762.5,57628200
2016-10-07 00:00:00+00:00,2110.105469,2650,2700,2625,2700,52964200
2016-10-10 00:00:00+00:00,2110.105469,2650,2675,2637.5,2662.5,21297000
2016-10-11 00:00:00+00:00,2070.29248,2600,2675,2575,2650,50950600
2016-10-12 00:00:00+00:00,2060.3396,2587.5,2600,2575,2587.5,40623800
2016-10-13 00:00:00+00:00,2139.96582,2687.5,2712.5,2575,2600,151527200
2016-10-14 00:00:00+00:00,2179.779297,2737.5,2750,2675,2712.5,71206000
2016-10-17 00:00:00+00:00,2189.732422,2750,2775,2712.5,2725,48777400
2016-10-18 00:00:00+00:00,2149.918701,2700,2762.5,2687.5,2737.5,64476400
2016-10-19 00:00:00+00:00,2149.918701,2700,2725,2687.5,2712.5,38732400
2016-10-20 00:00:00+00:00,2169.825928,2725,2750,2712.5,2725,28023800
2016-10-21 00:00:00+00:00,2159.872314,2712.5,2737.5,2712.5,2712.5,16972400
2016-10-24 00:00:00+00:00,2169.825928,2725,2750,2712.5,2712.5,12904000
2016-10-25 00:00:00+00:00,2179.779297,2737.5,2750,2700,2725,26919200
2016-10-26 00:00:00+00:00,2169.825928,2725,2750,2712.5,2737.5,39708800
2016-10-27 00:00:00+00:00,2199.685547,2762.5,2762.5,2700,2737.5,36726800
2016-10-28 00:00:00+00:00,2199.685547,2762.5,2775,2750,2762.5,25195200
2016-10-31 00:00:00+00:00,2219.592529,2787.5,2800,2762.5,2775,27359600
2016-11-01 00:00:00+00:00,2199.685547,2762.5,2800,2750,2800,16872600
2016-11-02 00:00:00+00:00,2199.685547,2762.5,2762.5,2712.5,2762.5,20852000
2016-11-03 00:00:00+00:00,2179.779297,2737.5,2762.5,2725,2737.5,28545600
2016-11-04 00:00:00+00:00,2229.545654,2800,2812.5,2700,2700,40066000
2016-11-07 00:00:00+00:00,2219.592529,2787.5,2825,2750,2775,42251400
2016-11-08 00:00:00+00:00,2279.312012,2862.5,2862.5,2787.5,2812.5,50772000
2016-11-09 00:00:00+00:00,2219.592529,2787.5,2850,2700,2850,80248800
2016-11-10 00:00:00+00:00,2219.592529,2787.5,2825,2775,2812.5,39344400
2016-11-11 00:00:00+00:00,2050.385742,2575,2725,2512.5,2725,147343200
2016-11-14 00:00:00+00:00,2040.432129,2562.5,2625,2405,2525,77205800
2016-11-15 00:00:00+00:00,1990.665894,2500,2625,2500,2562.5,94661400
2016-11-16 00:00:00+00:00,2080.245605,2612.5,2662.5,2537.5,2537.5,85505200
2016-11-17 00:00:00+00:00,2080.245605,2612.5,2662.5,2600,2612.5,47763000
2016-11-18 00:00:00+00:00,2080.245605,2612.5,2650,2600,2650,27620400
2016-11-21 00:00:00+00:00,2070.29248,2600,2650,2600,2650,46062400
2016-11-22 00:00:00+00:00,2090.199219,2625,2625,2575,2600,29017600
2016-11-23 00:00:00+00:00,2040.432129,2562.5,2612.5,2550,2600,67469000
2016-11-24 00:00:00+00:00,1990.665894,2500,2587.5,2500,2550,57387600
2016-11-25 00:00:00+00:00,2000.618896,2512.5,2575,2500,2500,20519800
2016-11-28 00:00:00+00:00,2020.525513,2537.5,2550,2512.5,2512.5,15719400
2016-11-29 00:00:00+00:00,2030.478882,2550,2600,2537.5,2537.5,21526000
2016-11-30 00:00:00+00:00,2060.3396,2587.5,2637.5,2562.5,2575,52320200
2016-12-01 00:00:00+00:00,2100.152832,2637.5,2650,2600,2600,40543400
2016-12-02 00:00:00+00:00,2110.105469,2650,2675,2625,2650,20305200
2016-12-05 00:00:00+00:00,2120.058838,2662.5,2687.5,2637.5,2637.5,27042200
2016-12-06 00:00:00+00:00,2139.96582,2687.5,2700,2662.5,2700,30842800
2016-12-07 00:00:00+00:00,2130.012451,2675,2712.5,2662.5,2675,19935600
2016-12-08 00:00:00+00:00,2159.872314,2712.5,2712.5,2675,2687.5,24786400
2016-12-09 00:00:00+00:00,2179.779297,2737.5,2762.5,2700,2750,10871000
2016-12-13 00:00:00+00:00,2179.779297,2737.5,2762.5,2700,2700,42354800
2016-12-14 00:00:00+00:00,2179.779297,2737.5,2775,2725,2775,21261800
2016-12-15 00:00:00+00:00,2149.918701,2700,2737.5,2675,2700,24828000
2016-12-16 00:00:00+00:00,2130.012451,2675,2750,2675,2750,41465400
2016-12-19 00:00:00+00:00,2159.872314,2712.5,2750,2687.5,2712.5,32474200
2016-12-20 00:00:00+00:00,2149.918701,2700,2750,2675,2750,17226400
2016-12-21 00:00:00+00:00,2130.012451,2675,2737.5,2675,2725,32095000
2016-12-22 00:00:00+00:00,2110.105469,2650,2725,2637.5,2712.5,16088400
2016-12-23 00:00:00+00:00,2090.199219,2625,2700,2612.5,2637.5,18293400
2016-12-27 00:00:00+00:00,2090.199219,2625,2650,2600,2600,7868400
2016-12-28 00:00:00+00:00,2139.96582,2687.5,2725,2625,2625,27567000
2016-12-29 00:00:00+00:00,2179.779297,2737.5,2762.5,2687.5,2687.5,38823600
2016-12-30 00:00:00+00:00,2199.685547,2762.5,2825,2725,2750,56855600
2017-01-02 00:00:00+00:00,2199.685547,2762.5,2762.5,2762.5,2762.5,0
2017-01-03 00:00:00+00:00,2179.779297,2737.5,2762.5,2725,2762.5,13421000
2017-01-04 00:00:00+00:00,2229.545654,2800,2800,2737.5,2750,42813200
2017-01-05 00:00:00+00:00,2239.498779,2812.5,2825,2775,2825,21081800
2017-01-06 00:00:00+00:00,2229.545654,2800,2837.5,2787.5,2800,23327000
2017-01-09 00:00:00+00:00,2209.639404,2775,2837.5,2775,2825,11181400
2017-01-10 00:00:00+00:00,2229.545654,2800,2812.5,2775,2812.5,18516800
2017-01-11 00:00:00+00:00,2229.545654,2800,2812.5,2787.5,2812.5,24233200
2017-01-12 00:00:00+00:00,2209.639404,2775,2812.5,2775,2812.5,10459600
2017-01-13 00:00:00+00:00,2179.779297,2737.5,2800,2700,2775,21799800
2017-01-16 00:00:00+00:00,2179.779297,2737.5,2812.5,2737.5,2762.5,34845200
2017-01-17 00:00:00+00:00,2199.685547,2762.5,2775,2737.5,2737.5,36704400
2017-01-18 00:00:00+00:00,2219.592529,2787.5,2787.5,2762.5,2787.5,41365400
2017-01-19 00:00:00+00:00,2169.825928,2725,2800,2725,2787.5,24863600
2017-01-20 00:00:00+00:00,2169.825928,2725,2762.5,2725,2737.5,22994600
2017-01-23 00:00:00+00:00,2199.685547,2762.5,2787.5,2725,2750,35973800
2017-01-24 00:00:00+00:00,2209.639404,2775,2787.5,2750,2775,20096600
2017-01-25 00:00:00+00:00,2189.732422,2750,2800,2750,2800,51693400
2017-01-26 00:00:00+00:00,2229.545654,2800,2812.5,2762.5,2775,65486200
2017-01-27 00:00:00+00:00,2289.265625,2875,2900,2787.5,2800,121405400
2017-01-30 00:00:00+00:00,2279.312012,2862.5,2900,2850,2887.5,56967600
2017-01-31 00:00:00+00:00,2269.359131,2850,2862.5,2812.5,2850,39560600
2017-02-01 00:00:00+00:00,2368.89209,2975,2975,2837.5,2850,139906000
2017-02-02 00:00:00+00:00,2398.752197,3012.5,3037.5,2975,2987.5,86636200
2017-02-03 00:00:00+00:00,2378.845703,2987.5,3012.5,2975,3000,36413600
2017-02-06 00:00:00+00:00,2398.752197,3012.5,3075,3000,3025,49930600
2017-02-07 00:00:00+00:00,2428.612305,3050,3050,3012.5,3012.5,50780200
2017-02-08 00:00:00+00:00,2438.56543,3062.5,3087.5,3037.5,3062.5,104383600
2017-02-09 00:00:00+00:00,2468.425781,3100,3125,3075,3087.5,130720800
2017-02-10 00:00:00+00:00,2488.33252,3125,3137.5,3100,3125,88864600
2017-02-13 00:00:00+00:00,2508.239014,3150,3150,3125,3150,57634200
2017-02-14 00:00:00+00:00,2508.239014,3150,3162.5,3087.5,3150,46191600
2017-02-15 00:00:00+00:00,2508.239014,3150,3150,3150,3150,0
2017-02-16 00:00:00+00:00,2468.425781,3100,3137.5,3062.5,3125,88349000
2017-02-17 00:00:00+00:00,2508.239014,3150,3150,3100,3150,34119000
2017-02-20 00:00:00+00:00,2498.285645,3137.5,3150,3100,3125,32296800
2017-02-21 00:00:00+00:00,2498.285645,3137.5,3150,3100,3150,39851600
2017-02-22 00:00:00+00:00,2498.285645,3137.5,3150,3100,3137.5,41170800
2017-02-23 00:00:00+00:00,2518.191895,3162.5,3162.5,3112.5,3125,26113000
2017-02-24 00:00:00+00:00,2528.145508,3175,3187.5,3137.5,3175,37439800
2017-02-27 00:00:00+00:00,2458.472168,3087.5,3175,3062.5,3175,62320000
2017-02-28 00:00:00+00:00,2488.33252,3125,3137.5,3087.5,3100,37481000
2017-03-01 00:00:00+00:00,2478.378906,3112.5,3125,3075,3075,43642400
2017-03-02 00:00:00+00:00,2478.378906,3112.5,3175,3112.5,3137.5,40377000
2017-03-03 00:00:00+00:00,2528.145508,3175,3175,3125,3150,50498600
2017-03-06 00:00:00+00:00,2508.239014,3150,3175,3137.5,3175,28593800
2017-03-07 00:00:00+00:00,2508.239014,3150,3175,3125,3175,36690400
2017-03-08 00:00:00+00:00,2498.285645,3137.5,3150,3125,3150,26250000
2017-03-09 00:00:00+00:00,2548.052246,3200,3200,3137.5,3200,22003000
2017-03-10 00:00:00+00:00,2508.239014,3150,3212.5,3150,3200,25122600
2017-03-13 00:00:00+00:00,2528.145508,3175,3225,3150,3225,40875000
2017-03-14 00:00:00+00:00,2538.098877,3187.5,3212.5,3162.5,3200,16369200
2017-03-15 00:00:00+00:00,2548.052246,3200,3212.5,3150,3150,41721200
2017-03-16 00:00:00+00:00,2627.678955,3300,3300,3200,3225,87940800
2017-03-17 00:00:00+00:00,2667.491943,3350,3350,3287.5,3325,77644200
2017-03-20 00:00:00+00:00,2627.678955,3300,3387.5,3275,3300,43940200
2017-03-21 00:00:00+00:00,2617.72583,3287.5,3312.5,3225,3300,58168800
2017-03-22 00:00:00+00:00,2627.678955,3300,3300,3212.5,3275,94426200
2017-03-23 00:00:00+00:00,2747.118652,3450,3475,3325,3337.5,109918400
2017-03-24 00:00:00+00:00,2793.460205,3400,3412.5,3350,3375,40437600
2017-03-27 00:00:00+00:00,2680.489502,3262.5,3387.5,3237.5,3262.5,69825000
2017-03-29 00:00:00+00:00,2711.300049,3300,3375,3262.5,3262.5,70928600
2017-03-30 00:00:00+00:00,2618.868652,3187.5,3312.5,3175,3187.5,95210600
2017-03-31 00:00:00+00:00,2659.949463,3237.5,3237.5,3187.5,3200,98190600
2017-04-03 00:00:00+00:00,2649.679199,3225,3250,3200,3200,37513400
2017-04-04 00:00:00+00:00,2690.759521,3275,3300,3225,3250,28773800
2017-04-05 00:00:00+00:00,2701.029785,3287.5,3300,3262.5,3287.5,34305400
2017-04-06 00:00:00+00:00,2752.379883,3350,3350,3262.5,3287.5,42290200
2017-04-07 00:00:00+00:00,2659.949463,3237.5,3312.5,3225,3300,69664000
2017-04-10 00:00:00+00:00,2649.679199,3225,3287.5,3212.5,3237.5,55668000
2017-04-11 00:00:00+00:00,2618.868652,3187.5,3225,3162.5,3225,43714200
2017-04-12 00:00:00+00:00,2618.868652,3187.5,3212.5,3150,3200,49709200
2017-04-13 00:00:00+00:00,2577.788818,3137.5,3212.5,3125,3200,107989600
2017-04-17 00:00:00+00:00,2567.518799,3125,3150,3087.5,3137.5,35810200
2017-04-18 00:00:00+00:00,2608.598877,3175,3187.5,3137.5,3150,44421200
2017-04-19 00:00:00+00:00,2608.598877,3175,3175,3175,3175,0
2017-04-20 00:00:00+00:00,2567.518799,3125,3125,3062.5,3125,99001000
2017-04-21 00:00:00+00:00,2526.438232,3075,3137.5,3037.5,3125,108255200
2017-04-25 00:00:00+00:00,2546.978516,3100,3125,3062.5,3075,114931600
2017-04-26 00:00:00+00:00,2629.13916,3200,3225,3125,3125,88643800
2017-04-27 00:00:00+00:00,2618.868652,3187.5,3212.5,3175,3187.5,30487600
2017-04-28 00:00:00+00:00,2618.868652,3187.5,3200,3162.5,3162.5,29885600
2017-05-02 00:00:00+00:00,2639.40918,3212.5,3225,3187.5,3212.5,25304000
2017-05-03 00:00:00+00:00,2629.13916,3200,3225,3187.5,3225,22819000
2017-05-04 00:00:00+00:00,2721.569824,3312.5,3312.5,3200,3200,53207000
2017-05-05 00:00:00+00:00,2701.029785,3287.5,3312.5,3275,3287.5,33947600
2017-05-08 00:00:00+00:00,2762.650146,3362.5,3400,3300,3312.5,52663600
2017-05-09 00:00:00+00:00,2731.839844,3325,3400,3312.5,3400,66973800
2017-05-10 00:00:00+00:00,2701.029785,3287.5,3375,3275,3337.5,62057000
2017-05-12 00:00:00+00:00,2742.109619,3337.5,3362.5,3287.5,3362.5,25568400
2017-05-15 00:00:00+00:00,2680.489502,3262.5,3350,3250,3350,16491800
2017-05-16 00:00:00+00:00,2690.759521,3275,3300,3225,3300,38206000
2017-05-17 00:00:00+00:00,2670.218994,3250,3300,3200,3275,49303400
2017-05-18 00:00:00+00:00,2680.489502,3262.5,3300,3187.5,3200,70218600
2017-05-19 00:00:00+00:00,2752.379883,3350,3600,3250,3250,78460600
2017-05-22 00:00:00+00:00,2803.730225,3412.5,3475,3362.5,3437.5,86980000
2017-05-23 00:00:00+00:00,2701.029785,3287.5,3400,3275,3350,73723600
2017-05-24 00:00:00+00:00,2680.489502,3262.5,3325,3225,3237.5,39729400
2017-05-26 00:00:00+00:00,2659.949463,3237.5,3300,3225,3300,60636600
2017-05-29 00:00:00+00:00,2680.489502,3262.5,3262.5,3237.5,3237.5,22523800
2017-05-30 00:00:00+00:00,2680.489502,3262.5,3287.5,3237.5,3287.5,22183400
2017-05-31 00:00:00+00:00,2690.759521,3275,3275,3237.5,3237.5,64066000
2017-06-01 00:00:00+00:00,2690.759521,3275,3275,3275,3275,0
2017-06-02 00:00:00+00:00,2649.679199,3225,3300,3200,3287.5,66151400
2017-06-05 00:00:00+00:00,2659.949463,3237.5,3262.5,3200,3200,26167200
2017-06-06 00:00:00+00:00,2670.218994,3250,3262.5,3225,3225,15752200
2017-06-07 00:00:00+00:00,2659.949463,3237.5,3250,3212.5,3212.5,16201200
2017-06-08 00:00:00+00:00,2649.679199,3225,3237.5,3200,3212.5,41492000
2017-06-09 00:00:00+00:00,2629.13916,3200,3225,3175,3200,64262400
2017-06-12 00:00:00+00:00,2649.679199,3225,3225,3187.5,3187.5,17724600
2017-06-13 00:00:00+00:00,2649.679199,3225,3250,3200,3200,36639000
2017-06-14 00:00:00+00:00,2670.218994,3250,3250,3212.5,3225,29828400
2017-06-15 00:00:00+00:00,2701.029785,3287.5,3300,3237.5,3237.5,27510600
2017-06-16 00:00:00+00:00,2670.218994,3250,3325,3250,3262.5,54740000
2017-06-19 00:00:00+00:00,2690.759521,3275,3287.5,3250,3250,23813000
2017-06-20 00:00:00+00:00,2752.379883,3350,3387.5,3275,3287.5,43861400
2017-06-21 00:00:00+00:00,2721.569824,3312.5,3325,3287.5,3325,50395400
2017-06-22 00:00:00+00:00,2711.300049,3300,3337.5,3262.5,3337.5,67970200
2017-06-23 00:00:00+00:00,2711.300049,3300,3300,3300,3300,0
2017-06-26 00:00:00+00:00,2711.300049,3300,3300,3300,3300,0
2017-06-27 00:00:00+00:00,2711.300049,3300,3300,3300,3300,0
2017-06-28 00:00:00+00:00,2711.300049,3300,3300,3300,3300,0
2017-06-29 00:00:00+00:00,2711.300049,3300,3300,3300,3300,0
2017-06-30 00:00:00+00:00,2711.300049,3300,3300,3300,3300,0
2017-07-03 00:00:00+00:00,2711.300049,3300,3350,3275,3300,78688000
2017-07-04 00:00:00+00:00,2701.029785,3287.5,3337.5,3275,3312.5,40810000
2017-07-05 00:00:00+00:00,2731.839844,3325,3325,3287.5,3300,32820000
2017-07-06 00:00:00+00:00,2783.190186,3387.5,3387.5,3312.5,3312.5,36769400
2017-07-07 00:00:00+00:00,2762.650146,3362.5,3412.5,3350,3350,46046200
2017-07-10 00:00:00+00:00,2814.000732,3425,3437.5,3312.5,3350,33435800
2017-07-11 00:00:00+00:00,2834.540527,3450,3487.5,3412.5,3425,56502800
2017-07-12 00:00:00+00:00,2875.62085,3500,3525,3437.5,3450,46648600
2017-07-13 00:00:00+00:00,2885.890869,3512.5,3550,3462.5,3525,41157200
2017-07-14 00:00:00+00:00,2916.701416,3550,3550,3500,3512.5,29511000
2017-07-17 00:00:00+00:00,2885.890869,3512.5,3550,3487.5,3537.5,27866400
2017-07-18 00:00:00+00:00,2875.62085,3500,3525,3462.5,3487.5,42780000
2017-07-19 00:00:00+00:00,2875.62085,3500,3525,3475,3475,9804400
2017-07-20 00:00:00+00:00,2855.080566,3475,3500,3462.5,3500,34954600
2017-07-21 00:00:00+00:00,2855.080566,3475,3487.5,3437.5,3450,14910000
2017-07-24 00:00:00+00:00,2896.160645,3525,3537.5,3475,3500,32003200
2017-07-25 00:00:00+00:00,2916.701416,3550,3550,3512.5,3537.5,18762400
2017-07-26 00:00:00+00:00,2937.241699,3575,3575,3512.5,3512.5,17456600
2017-07-27 00:00:00+00:00,2998.861572,3650,3650,3550,3587.5,43950400
2017-07-28 00:00:00+00:00,3019.401855,3675,3675,3625,3637.5,31100000
2017-07-31 00:00:00+00:00,3060.482178,3725,3725,3637.5,3675,39497000
2017-08-01 00:00:00+00:00,2978.321533,3625,3712.5,3625,3712.5,34837800
2017-08-02 00:00:00+00:00,2988.591797,3637.5,3650,3575,3637.5,21540400
2017-08-03 00:00:00+00:00,2947.51123,3587.5,3650,3587.5,3625,12995800
2017-08-04 00:00:00+00:00,2988.591797,3637.5,3650,3612.5,3625,22174200
2017-08-07 00:00:00+00:00,2947.51123,3587.5,3650,3575,3575,19663600
2017-08-08 00:00:00+00:00,2968.051758,3612.5,3637.5,3562.5,3587.5,27112600
2017-08-09 00:00:00+00:00,2988.591797,3637.5,3650,3600,3650,30474600
2017-08-10 00:00:00+00:00,2988.591797,3637.5,3675,3625,3650,51320800
2017-08-11 00:00:00+00:00,2988.591797,3637.5,3662.5,3612.5,3662.5,32354600
2017-08-14 00:00:00+00:00,2998.861572,3650,3675,3637.5,3662.5,37100400
